0.000429,3.394961,1.300482,2.065671,3.501615,1.316678,1.573308,3.416906,1.800000,2.065671,-0.043891,-0.999036,0.000000,0.143630,0.041074,-0.039310,-2.480410,1.485362,92.005476,0.143630,0.041074,-0.039310,-0.703944,-0.126218,0.452157,26.569354,0.445055,-2.572454,-13.602645,-16.890192,0.000000,0.000000,0.000000,0.000000,0.013721,0.445055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.019972,3.394961,1.300482,2.065671,3.504262,1.318574,1.572764,3.416906,1.800000,2.065671,-0.043891,-0.999036,0.000000,0.148497,0.096367,-0.035214,-2.483486,0.866952,91.548323,0.148497,0.096367,-0.035214,-0.703563,-0.128603,0.452079,26.650993,0.917025,-2.572454,-13.602645,-16.890192,0.000000,0.000000,0.000000,0.000000,0.011932,0.917025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.039971,3.394961,1.300482,2.065671,3.506664,1.320285,1.572161,3.416906,1.800000,2.065671,-0.043891,-0.999036,0.000000,0.144242,0.103057,-0.032771,-2.393322,0.548674,91.030354,0.144242,0.103057,-0.032771,-0.695648,-0.146195,0.458929,26.566734,0.365714,-1.128832,-14.338150,-16.532852,0.000000,0.000000,0.000000,0.000000,0.013015,0.365714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.059984,3.394961,1.300482,2.065671,3.509982,1.323455,1.571857,3.416906,1.800000,2.065671,-0.043891,-0.999036,0.000000,0.163434,0.139453,-0.025905,-3.173348,-0.921359,90.843743,0.163434,0.139453,-0.025905,-0.691887,-0.151848,0.462764,27.037846,1.371607,-1.248928,-14.575494,-16.176746,0.000000,0.000000,0.000000,0.000000,0.013074,1.371607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.079966,3.394961,1.300482,2.065671,3.512446,1.324560,1.571114,3.416906,1.800000,2.065671,-0.043891,-0.999036,0.000000,0.131260,0.114921,-0.013304,-2.918512,-0.899303,90.444131,0.131260,0.114921,-0.013304,-0.679200,-0.161342,0.478091,26.638312,0.999038,-1.248928,-14.575494,-16.176746,0.000000,0.000000,0.000000,0.000000,0.013398,0.999038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.099971,3.390591,1.300179,2.062503,3.514825,1.325873,1.570648,3.403961,1.800000,2.062503,-0.026739,-0.999642,0.000000,0.138370,0.069092,-0.034533,-2.944736,-1.085579,90.144335,0.138370,0.069092,-0.034533,-0.676058,-0.175172,0.477676,26.803668,0.485579,-2.603101,-14.277867,-16.469292,0.000000,0.000000,0.000000,0.000000,0.013230,0.485579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.119967,3.390591,1.300179,2.062503,3.517569,1.327475,1.570106,3.403961,1.800000,2.062503,-0.026739,-0.999642,0.000000,0.105847,0.053623,-0.017970,-3.235591,-1.779888,89.938783,0.105847,0.053623,-0.017970,-0.673678,-0.179072,0.479590,26.509574,0.879661,-2.603101,-14.277867,-16.469292,0.000000,0.000000,0.000000,0.000000,0.011727,0.879661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.140012,3.390591,1.300179,2.062503,3.519846,1.328611,1.569732,3.403961,1.800000,2.062503,-0.026739,-0.999642,0.000000,0.143438,0.078243,-0.026183,-3.113695,-1.739144,89.553329,0.143438,0.078243,-0.026183,-0.667156,-0.184407,0.486634,26.967750,1.159867,-2.728868,-14.006375,-15.836822,0.000000,0.000000,0.000000,0.000000,0.012114,1.159867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.160119,3.387724,1.300066,2.060522,3.521767,1.328596,1.569233,3.395870,1.800000,2.060522,-0.016291,-0.999867,0.000000,0.119916,0.032030,-0.024933,-2.703124,-1.534325,89.209145,0.119916,0.032030,-0.024933,-0.657923,-0.220357,0.484246,26.990908,0.167770,-0.177340,-13.845301,-16.115963,0.000000,0.000000,0.000000,0.000000,0.013506,0.167770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.179971,3.387724,1.300066,2.060522,3.524350,1.329763,1.569058,3.395870,1.800000,2.060522,-0.016291,-0.999867,0.000000,0.128697,0.032912,-0.019261,-2.762690,-1.817087,88.824928,0.128697,0.032912,-0.019261,-0.658515,-0.220801,0.483239,26.578520,0.334569,-0.177340,-13.845301,-16.115963,0.000000,0.000000,0.000000,0.000000,0.013773,0.334569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
